what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501077712069
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501077714323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501077749121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501078197283
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501078197305
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501078199276
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501078200591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501078202754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501078202949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501078214943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501078215019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501078215454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501078216801
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501078288135
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501078311982
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501078315798
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501078321960
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501078323037
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501078327139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501078327505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501078351971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501078353252
