what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1500983686809
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1500983690028
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1500983690200
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1500983690403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500983693622
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1500983697919
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1500983705276
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1500983705533
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500983719647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500983741208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500983755016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500983773015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500983780315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500983781376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500983846033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500983887800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500983904562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500983907615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500983978112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500983991791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500984072937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500984076173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500984078377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500984092759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500984116426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500984119363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500984119851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500984120103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500984120491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500984120743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500984146831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500984147857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1500984151933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500984175647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500984218451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500984234663
