what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248102504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248105191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248418407
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1501248418430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248420693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248902767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501248902787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248929461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248943642
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501248944933
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501248945786
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501248945786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248946330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248947319
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501248947350
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501248948476
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501248949069
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501248949573
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501248950592
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1501248951968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248953281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248954224
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1501248954312
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501248954312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248956861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248957972
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1501248957980
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.file.newQuickMenu",1501248961802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248963161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1501248965333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1501248985222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248989739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501248993349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1501249013460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501249020250
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501249020650
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501249020691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.maximizePart",1501249022287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501249023986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501249024876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501249025222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501249029384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501249035314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501249059261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501249060124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501249061715
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1501249079255
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1501249081323
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1501249085154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501249086452
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1501249086874
