what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501340319144
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501340319466
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501340321857
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501340325891
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501340326163
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501340328646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340331511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340349733
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501340350494
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501340350763
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501340401113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1501340402115
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1501340402589
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501340403338
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501340403624
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501340406205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340500957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340501057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340501095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340532832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340536636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340537223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501340552264
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501340554401
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501340554695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340555799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340556709
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501340556733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501340597432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501340600819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501340605738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501340610527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501340616706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340640139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340642122
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1501340643112
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1501340643380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501340644319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501340645855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341031732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341032853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341033804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341033811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341034389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341036427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341070048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.maximizePart",1501341071075
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1501341076207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341079411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341125033
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501341125385
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501341125455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341138191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341139122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341163917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341170934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341180735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341301154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501341308730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1501341316740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341334881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501341352069
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1501341370419
